Name,points,tmin,tmax,tavg,tstd,tmode,tmodeCount,tQ1,tQ25,tQ75,tQ9,tskew,tMAD,dmin,dmax,davg,dstd,dmode,dmodeCount,dQ1,dQ25,dQ75,dQ9,dIQ,dskew,dMAD,Vmin,Vmax,Vavg,Vstd,Vmode,VmodeCount,VQ1,VQ25,VQ75,VQ9,VIQ,Vskew,VMAD
1-20131209181436.txt,1786,1.0,3.0,2.5596638655462183,0.7068673932665792,3.,1225,1.0,2.0,3.0,3.0,-1.28700661515,0.0,0.0,659.0470528720216,66.28153651273199,62.97723564389482,0.,14,6.922375185793262,29.22165200571176,86.05918212081897,124.31129436651773,0.4930353822103949,3.30291498796,42.949416504430836,0.0,9.78339158865501,2.910381833066681,1.165068339752302,0.,14,1.7832090231982347,2.3021866267096605,3.397346351303829,4.1002905969151655,0.192149028493888,1.27434663422,0.8107454834970871
10-20131212133540.txt,309,1.0,3.0,2.409090909090909,0.778056489482895,3.,182,1.0,2.0,3.0,3.0,-0.854177311568,0.0,0.012380457685790158,973.0501655766102,92.93829767679466,132.08766690756875,0.01238046,2,0.012380458310830723,12.184713792262883,125.37905276303216,218.79953358349323,0.8228499539176964,3.56086239372,70.66006415897854,0.03708916835859547,10.400210924390313,3.4282263419082355,2.3069160848833232,0.03708917,2,0.037089169294838506,1.7391135060794978,4.610293239365886,6.421391269751693,0.4521965355812131,0.520137719866,2.100039390390691
100-20131212165458.txt,1605,1.0,3.0,2.6596009975062342,0.639582813216239,3.,1206,2.0,3.0,3.0,3.0,-1.66965731117,0.0,0.0,371.8336444821697,56.3271664826983,49.721721450176055,0.,76,3.098298473695994,20.266859136250286,77.71966014982439,129.71522607592522,0.586333726640895,1.42932930642,41.83550516125424,0.0,7.866389804311008,2.507253817165709,1.1732804224648723,0.,76,0.9566591386005656,1.9306738199326745,3.2318717313546643,4.080761431309917,0.25204579765838997,-0.131867295033,0.9305216982060267
1000-20131212183842.txt,1332,1.0,3.0,2.546205860255447,0.7364648127585408,3.,923,1.0,2.0,3.0,3.0,-1.26551814101,0.0,0.0,826.0201921161449,75.8600076511394,84.88017692198042,0.,23,4.80205375616762,23.272477617062044,92.53033336662023,158.0797207979748,0.5980671381052857,3.07636053778,51.12327092142407,0.0,9.915011480966795,3.0323613649103143,1.5065506819751469,0.,23,1.1451637096167249,2.260981625286791,3.714407261415258,4.924380500168888,0.24323532136343431,0.834699680092,1.0603217179451934
1002-20131212194242.txt,802,1.0,3.0,1.0549313358302121,0.28614057907014884,1.,769,1.0,1.0,1.0,1.0,5.59840917757,0.0,0.0,1137.8957255703851,43.499600117452445,108.89127558874092,0.,43,2.35787987370134,9.036055811996874,39.10852744901424,58.13918183901481,0.6246283506907189,6.53868042709,21.610662538331454,0.0,11.25326414029714,4.6793070018242195,2.350347162366751,0.,43,1.5355389521927927,3.003269006658072,6.224933243100059,7.5462795738700335,0.3491107096754871,-0.0301872432618,2.386508386298107
1003-20131210122311.txt,1341,1.0,3.0,2.5022388059701495,0.714974837038741,3.,848,1.0,2.0,3.0,3.0,-1.07983158446,0.0,0.0,811.9501381437003,97.76371849683979,91.40398343825812,0.,4,15.19035835203978,38.68450243005058,129.60325723296373,192.19748324861303,0.5402576811585837,2.4049174551,67.40680377337699,0.0,9.967934571018406,3.635111730882201,1.412895542344666,0.,4,2.1560049549542164,2.804949492714746,4.213986742186475,5.195156519283126,0.20074797694633265,0.916807681839,1.067032768191278
1005-20131121192730.txt,1001,1.0,3.0,2.194,0.8845134255623258,3.,507,1.0,1.0,3.0,3.0,-0.388197662722,0.0,0.0,78.3599594448664,1.1295136561626333,4.538752812202286,0.,284,0.0,0.0,0.20286828472738905,2.205733210909502,1.0,8.85083863676,0.02565787452241349,0.0,6.933717115046754,0.2981159192091599,0.6922403363998602,0.,284,0.0,0.0,0.23928521295397348,0.7711721460662829,1.0,4.77457174997,0.09751977493961062
1009-20131124212811.txt,1525,1.0,3.0,2.431758530183727,0.7692852492480929,3.,922,1.0,2.0,3.0,3.0,-0.912158212359,0.0,0.0,453.2470795049312,51.41113312066474,62.974853872135604,0.,5,0.8655620280278423,6.483819520343713,68.60545874545019,121.30243621507174,0.8273037197829255,2.41112759643,43.64325080037116,0.0,9.88341833738309,2.5454429890517942,1.6551108236583882,0.,5,0.44127492666399437,1.3121151956063968,3.43446690351239,4.556722628432506,0.44713262376732354,0.818166021982,1.5143104832243968
101-20131210160929.txt,1826,1.0,3.0,2.0082191780821916,0.9365856709795726,3.,808,1.0,1.0,3.0,3.0,-0.0163234414892,1.482602218505602,0.0,703.6317546861727,78.56306144885987,110.25951467566313,0.,4,3.3860219882898837,10.649775422349716,106.82318781693101,245.70430092129257,0.8186855063720971,1.92340629529,23.59897505578885,0.0,9.956428420256424,3.629478005224973,1.9079671218210286,0.,4,0.7524149619574139,2.7745603782788817,4.6391602862444765,6.100846865062945,0.2515066310615404,0.29503528681,1.4393300189216927
1010-20131212121813.txt,1415,1.0,3.0,2.5021216407355023,0.7280467538055984,3.,908,1.0,2.0,3.0,3.0,-1.09594520278,0.0,0.0,696.2720269563756,81.06057917659642,88.77084401899332,0.,10,6.757133061371865,21.57859681314514,105.26290294866898,186.84155737354462,0.6597549405570586,2.34257319526,57.48567941604267,0.0,9.690876207275021,3.229057694893497,1.5814349691318776,0.,10,0.9230811433700818,2.3668229902584748,3.9980478635037167,5.262129131017934,0.2562856200422427,0.682386762073,1.2230068734345112
1011-20131126183135.txt,930,1.0,3.0,2.5446716899892357,0.7470041528506743,3.,650,1.0,2.0,3.0,3.0,-1.26840089192,0.0,0.0029615164643371516,294.72983504675807,29.69169575066182,33.50250339455357,0.00296152,1,0.20192975983595365,3.1904857225599743,45.533708106442745,67.10657132411556,0.8690389528554554,2.48640038058,29.591938262827007,0.0362807138942066,9.082144080599337,1.8510392818532249,1.2400489096977354,0.03628071,1,0.195025746936496,1.017071908079938,2.4205662949590647,3.082885112893033,0.40827286176840377,1.24829896564,0.8749930823309838
1012-20131212184416.txt,1285,1.0,3.0,2.533489096573209,0.7188819464949583,3.,857,1.0,2.0,3.0,3.0,-1.19903307994,0.0,0.0,759.0254732601413,59.59407754513631,82.2678272071989,0.,53,2.4822794089412152,14.413799400056307,67.44338610982973,129.91769893197727,0.6478305646529827,3.61879602687,38.35905160239855,0.0,9.789814968187645,2.598554026212153,1.5999700240373393,0.,53,0.7895132120156236,1.72233191739402,3.2061282532787954,4.423938725821335,0.3010669224262419,1.30260372797,1.115036824822108
1013-20131211200020.txt,1478,1.0,3.0,2.5077860528097493,0.7355746377215799,3.,965,1.0,2.0,3.0,3.0,-1.12409869838,0.0,0.0,759.0264793228579,81.55436810061435,87.33803639254066,0.,15,1.9400279921993588,18.126113152401103,108.55114141660007,186.11215553877844,0.7138221346196322,2.12783011051,66.44026319767222,0.0,9.183478397661615,3.156654470871418,1.6536667617472207,0.,15,0.6610336712076328,2.3222458729045345,4.057925819746082,5.202298365887627,0.2720428274431696,0.24270652235,1.284279046261758
1014-20131212183354.txt,339,1.0,3.0,2.606508875739645,0.6808141672986793,3.,243,1.0,2.0,3.0,3.0,-1.45759359141,0.0,0.0,768.7668798440262,117.66415455272471,114.46728134403793,0.,12,9.060085307418866,36.551557776152464,151.16644679418397,224.86976256159426,0.6105695044030058,2.42930915042,83.1307956447231,0.0,9.242215221736172,3.710723045433954,1.7374994535975432,0.,12,1.4292614351806212,2.944403083598759,4.495810115734422,5.725958712579084,0.20851647534437662,0.385216032169,1.1657264013758004
1015-20131128212104.txt,1537,1.0,3.0,2.4654947916666665,0.7914629222298034,3.,1005,1.0,2.0,3.0,3.0,-1.02897390871,0.0,0.0,517.267285934354,71.73548105939373,83.80890076164418,0.,9,1.3248866993093218,7.230482528846324,103.39568721851643,176.1093039735493,0.8692807941311067,1.79806613098,66.95710779253568,0.0,9.929332240996542,2.894250414471444,1.8607250281512193,0.,9,0.5058664250947873,1.2719970518854624,3.812152129286914,5.428203418922489,0.49962245144343026,0.586373639484,1.8623301212211134
1016-20131212185324.txt,285,1.0,3.0,2.482394366197183,0.7802851858364773,3.,188,1.0,2.0,3.0,3.0,-1.07556386336,0.0,0.0,1176.162488660504,205.02719565276143,279.42661388038545,0.,21,0.08390301545122901,3.761887788522095,333.30320498066476,725.0252536465019,0.9776785679133014,1.3680962836,84.29841074092768,0.0,11.444999488802758,4.254087568044882,3.515612175320897,0.,21,0.1322360772346174,0.8080041604135202,7.564474877462052,9.131629597698748,0.8069856832705687,0.264897666682,4.643208404476944
1019-20131212190625.txt,276,1.0,3.0,2.4836363636363634,0.764380589726357,3.,179,1.0,2.0,3.0,3.0,-1.06854174456,0.0,0.0,995.564186427898,211.2175317665832,282.5833889071544,0.,19,0.0796489032199996,3.3711954204563828,308.3456297505412,762.7798457736793,0.9783701414345725,1.37632328768,105.49927949227097,0.0,10.525576717864741,4.29362450421424,3.428269321386326,0.,19,0.16970279258103166,0.7818989442144737,7.360051571097317,9.586994564047613,0.807933260526693,0.23886632212,4.949660446728429
102-20131116115043.txt,1443,1.0,3.0,2.5575589459084607,0.7162288584887078,3.,996,1.0,2.0,3.0,3.0,-1.2896265963,0.0,0.0,723.930986276069,87.32211469497905,84.40228067437224,0.,19,6.074824424037265,29.198787512086355,114.3403376790922,180.10741167113133,0.5931591825824947,2.22149780199,63.18802447469379,0.0,9.183342526041287,3.273655307270672,1.485580951580632,0.,19,1.2473776210581997,2.4760484344824785,4.02331853478669,5.224697307043401,0.2380647388615136,0.374683760012,1.1505138691592094
1020-20131212120120.txt,1253,1.0,3.0,2.5966453674121404,0.6671825210602055,3.,875,1.0,2.0,3.0,3.0,-1.38899647161,0.0,0.0,828.0562682165603,75.32328232585245,65.12014637337059,0.,5,14.38550741398539,38.78997074286056,93.4942624185134,135.7141479108021,0.4135359926750976,3.7489888833,39.76996986852953,0.0,9.928460423856219,3.1208542674990416,1.046154176942267,0.,5,2.1009145190318606,2.5234706866752648,3.5842055733574445,4.335962462193994,0.17367241509236428,1.39443882017,0.7661171249305816
1021-20131208125435.txt,1580,1.0,3.0,2.53324889170361,0.7392910495709086,3.,1077,1.0,2.0,3.0,3.0,-1.21943713876,0.0,0.0,698.3221415055399,88.57135125242661,81.94168297903055,0.,25,7.410878965489511,34.22332008308656,114.27485926346489,188.98122084302668,0.5390742131158481,2.14701345878,58.778620883733424,0.0,9.877878424414014,3.368200565686674,1.4790492016784957,0.,25,1.7569702128520777,2.6043940160964807,4.041891116067847,5.131314084391306,0.216285800471406,0.745862182035,1.0781015243439949
1022-20131130183133.txt,1531,1.0,3.0,2.4862745098039216,0.767055214715437,3.,1003,1.0,2.0,3.0,3.0,-1.07916786666,0.0,0.0,495.6944523819475,67.96398794517566,85.01008213370639,0.,8,1.0341114122270902,5.2044527194472785,98.1117271695468,174.93475734202582,0.8992519327555647,1.86295787561,53.209671550674855,0.0,9.913838760912872,2.738070572007556,1.8864866926546178,0.,8,0.46674407790602557,0.9876577457229554,3.807075557431757,5.412534446152114,0.5880239073680605,0.666780955414,2.0801139863477323
1023-20131204162549.txt,1619,1.0,3.0,2.4820766378244747,0.8312426184870397,3.,1137,1.0,2.0,3.0,3.0,-1.09556952433,0.0,0.16388143065265323,555.9844002030975,113.03900308559965,176.7147437891561,0.16388143,1,1.7336621579127611,4.813013517969724,113.97270347749773,457.8682976971089,0.9189630935484714,1.40930244093,21.04854177268035,0.37964502621344803,9.722633933265318,2.883422111751087,2.4094522609967695,0.37964503,1,1.149320010318594,1.2731110782631572,5.063617187220108,7.1355249364685935,0.5981803148486234,0.962805419367,0.26349688335638244
1024-20131212193138.txt,381,1.0,3.0,2.5473684210526315,0.7110913932323227,3.,257,1.0,2.0,3.0,3.0,-1.24306627653,0.0,0.0,738.4115480273815,75.08483881498405,80.85777162769655,0.,6,2.052127753481133,21.068165601316906,101.56790976485789,165.20959414820342,0.6564116139820978,3.07193256898,53.15475241446306,0.0,9.877036586610219,3.0949427461677805,1.647058095269363,0.,6,0.517733250073593,2.2821363760101576,3.858278799343818,4.662210036662067,0.25668336396207947,0.740958073632,1.175600190893169
1025-20131205185039.txt,1128,1.0,3.0,2.463176574977817,0.7746091712027608,3.,720,1.0,2.0,3.0,3.0,-1.01108935071,0.0,0.0,709.7639652279527,87.20298101638866,92.315978897042,0.,21,3.5737940686860483,19.33706324393629,118.41214675928094,197.65847353437175,0.719242480686682,2.04082528438,70.67961890502951,0.0,9.679504729977788,3.313178100962419,1.6843207745542892,0.,21,0.899741488882238,2.252049470984117,4.274296849894554,5.4238008148524095,0.30985903589593344,0.381796000693,1.4389066355583655
1026-20131212183454.txt,1739,1.0,3.0,2.613348676639816,0.7067691407776346,3.,1294,1.0,2.0,3.0,3.0,-1.51972785297,0.0,0.049446524231909754,302.2643550755518,29.888671660607095,27.986951761561212,0.04944652,1,4.101818749971929,13.377829375718198,38.01807740255162,57.937896473549316,0.4794204358167159,3.54301803585,17.892361424265594,0.12105357945964597,9.23497462223398,1.9374582202852146,0.7748969588579367,0.12105358,1,1.2745409037570958,1.548208961681238,2.1936066932681766,2.695588122960329,0.1724825034427474,2.70235097086,0.4567507011986494
1027-20131201210912.txt,1492,1.0,3.0,2.3836351441985246,0.7849014076071027,3.,855,1.0,2.0,3.0,3.0,-0.789704920457,0.0,0.002962246807912775,619.4554451251098,74.13021199927171,95.7023667002327,0.00296225,1,1.5755651132648634,9.083655931426371,96.39452860424086,182.08241311475288,0.8277623762408474,2.30085329874,55.86636020211911,0.01814217556448318,9.91462386040359,3.073665262869246,2.0511355923939028,0.01814218,1,0.5931563288457637,1.399457390853684,4.171245451436599,5.641069202341053,0.4975652335178859,0.830809632877,2.032746008179905
1028-20131203202257.txt,800,1.0,3.0,2.5782227784730916,0.6512345802627132,3.,534,2.0,2.0,3.0,3.0,-1.27007370635,0.0,0.0,724.2959493028343,103.46657087713965,82.63652155365196,0.,30,16.472182402262153,53.49720190108718,136.09986509440202,193.3556349763404,0.43567479445913626,2.1109149944,60.24623434871399,0.0,9.514706737758711,3.643692725436297,1.3503109749089428,0.,30,2.2063943665049015,3.1334598504558224,4.284742478409653,4.934250593716368,0.1551969839746748,-0.189167999351,0.8451671713319309
1029-20131211163103.txt,1718,1.0,3.0,2.5859056493884682,0.7046641007484593,3.,1224,1.0,2.0,3.0,3.0,-1.39474534009,0.0,0.0,128158426015.48174,149157127.15420026,4367781669.598025,0.,3,3.7611017589841858,28.199852863553698,128.64680124937044,270.7020439789583,0.6404149897485121,29.2489823512,76.34652910695114,0.0,119330.73834025877,142.51661909329707,4068.5018605226333,0.,3,0.7486180664178705,2.7832555421199063,4.450638486334109,6.032405448187179,0.23049590409476117,29.2489510611,1.2377687858076816
103-20131210193728.txt,540,1.0,3.0,2.6345083487940633,0.7142833048172743,3.,417,1.0,3.0,3.0,3.0,-1.62480729016,0.0,0.0,630.0292027583774,31.905274744424915,61.28112016929207,0.,91,0.0,0.004702608463304687,36.07184378873714,101.07629679098389,0.9997392983013657,3.5857679023,3.981728008675881,0.0,9.760832462339982,1.5262143713122127,1.849679958392117,0.,91,0.0,0.022858522513021232,2.4111102994337,4.0984751275033595,0.9812170786191595,1.53445156251,1.2316920886092066
1030-20131129183019.txt,950,1.0,3.0,2.463645943097998,0.7763602801205594,3.,608,1.0,2.0,3.0,3.0,-1.01378482688,0.0,0.0,769.7336174571601,99.242207386954,108.13581086080663,0.,24,3.150707260131748,19.00908467071908,130.89271123268463,244.58559950635862,0.7463794939058838,1.99595350234,83.2111947452641,0.0,9.89958209942791,3.4709519072502757,1.8496583763275645,0.,24,0.8314586292487528,2.3463014726307985,4.3459527631169905,5.91530782149014,0.2988008554434053,0.411085215669,1.4325489046707613
1031-20131212185318.txt,1383,1.0,3.0,2.507235890014472,0.7314654526810453,3.,898,1.0,2.0,3.0,3.0,-1.11774825409,0.0,0.0,573.2607136325703,96.83890743894209,110.56604455420181,0.,1,2.501705985925238,14.05470563344978,129.19504482127607,261.6639047825703,0.8037734015056204,1.69036885576,79.08296830672896,0.0,9.963285097381792,3.405401679991934,2.036683811018954,0.,1,0.587252819873142,1.7595753145997146,4.573624311575438,6.152808028110384,0.4443329064419889,0.293579808165,1.8394435739351553
1032-20131204213038.txt,1484,1.0,3.0,2.447066756574511,0.7921541856254014,3.,945,1.0,2.0,3.0,3.0,-0.973482990303,0.0,0.0029571897572879145,533.3997263488894,72.64273475937411,89.79461324028055,0.00295719,1,2.011058797943067,7.57041432473859,105.70481087693946,192.0938973661791,0.8663359210054973,1.80541231286,50.05621640112584,0.027197713531358685,9.841270524015762,2.924672981452536,1.8986831659102372,0.02719771,1,0.5707992599590864,1.2493775562659195,4.015623581166723,5.63288562858858,0.5254027402261304,0.564786697527,2.1109172036069355
1034-20131212181503.txt,546,1.0,3.0,2.0,0.9266690867457894,1.,234,1.0,1.0,3.0,3.0,0.0,1.482602218505602,0.12710787473135565,1148.615187319049,181.46340457763935,283.11761907889354,0.12710787,1,4.932326521761469,13.70416300489046,218.20315808375557,647.8558371324111,0.881813450816828,1.93563618873,47.858701707817325,0.2321263047846932,11.297075272039066,4.9807349755831805,2.9101543647397095,0.2321263,1,1.1140135779842502,2.7452155298452214,7.239816676213794,9.35537464747975,0.4501338657316702,0.358426615733,3.1733116155217025
1036-20131212081619.txt,395,1.0,3.0,1.9187817258883249,0.9524227925174125,1.,196,1.0,1.0,3.0,3.0,0.162438524898,1.482602218505602,0.0,1271.4160081997431,321.9177540092153,398.4531091362828,0.,1,17.079745132359857,34.97624917342134,589.8794175133164,1038.2944998992184,0.88805014969655,1.1231422626,82.33887098576471,0.0,11.885640300611785,7.07267667502393,2.8563961048109805,0.,1,2.6621406294483725,5.270129396976768,8.869428891122354,10.740889105406055,0.25455529945196503,-0.423131433495,2.9053439485422654
1037-20131205215034.txt,1321,1.0,3.0,2.484090909090909,0.7724743347167874,3.,868,1.0,2.0,3.0,3.0,-1.07593016869,0.0,0.0,508.881400284095,62.35892841690862,84.75357312961452,0.,2,0.49409399534564036,3.55103090225706,90.02225780044121,146.8440391700758,0.9241016116567322,2.16711756036,41.60960053855314,0.0,9.876824792746635,2.5988364737683387,1.9038777636108362,0.,2,0.3509323918955656,0.8902695377791969,3.584277420803414,5.415256569589614,0.6020738876942282,0.742570075739,1.963545208953752
1038-20131212174755.txt,743,1.0,3.0,2.61455525606469,0.6943774997621092,3.,547,1.0,2.0,3.0,3.0,-1.51281130012,0.0,0.0,355.0338159249716,57.89268335063802,48.321710417358645,0.,9,3.900289722399936,19.340708138174257,78.22434902639695,111.80458259679693,0.6035320697747216,1.61016145053,42.75746002047969,0.0,8.698537175356138,2.629535540643221,1.1351097005043287,0.,9,0.9835322433239029,2.170201305274367,3.2333216555314266,3.9437533034260612,0.19674578195898382,0.103371047736,0.7908347913338196
1039-20131130103746.txt,958,1.0,3.0,2.051201671891327,0.8652655973137967,3.,384,1.0,1.0,3.0,3.0,-0.0986927712445,1.482602218505602,0.08928043134695259,357.40222337601926,40.30425826013642,55.8633899962167,0.08928043,1,1.8774775130173003,5.600256861489077,49.47688280706555,111.44240491350553,0.7966395170413524,2.50143784587,23.2280891147758,0.29879831215546143,9.906447327660048,2.8132302454686267,1.957787514002442,0.29879831,1,0.6269328548744517,1.3336252002851394,3.801813371935938,5.540665482045427,0.48061877032311723,1.1193303784,1.826558244729054
1040-20131212182513.txt,742,1.0,3.0,2.5654520917678814,0.7384518707293073,3.,530,1.0,2.0,3.0,3.0,-1.34195200916,0.0,0.0,796.1033101311002,75.60040893718093,138.59811177004212,0.,36,0.5429728407196843,5.05368214162138,62.07779631428693,154.0781493771627,0.8494392717735059,3.28482265349,48.555104013181506,0.0,9.405100921728593,2.5617377375115344,2.00994808595988,0.,36,0.3286746047287226,1.313908501680409,2.890031263801158,5.1579615602780855,0.37491563867357214,1.44627046195,1.0023203067125348
1041-20131206095652.txt,1792,1.0,3.0,2.2601898380792855,0.8729291632747224,3.,976,1.0,1.0,3.0,3.0,-0.529517691728,0.0,0.01680025130712285,549.2767192841051,45.42910879712953,60.42421839305214,0.01680025,1,1.6572356211410921,5.7505626118735425,55.49283631731163,106.97881154799278,0.8122062879454868,2.94167919664,33.22815734878507,0.12961578340280497,9.883575482912981,2.646960272205833,1.7741206612981026,0.12961578,1,0.5976804975470238,1.5153078523720171,3.320279702785324,4.9821792292109315,0.3732683629082953,1.33679554312,1.339985197870512
1042-20131211183029.txt,1766,1.0,3.0,2.318413597733711,0.8310720603213838,3.,980,1.0,2.0,3.0,3.0,-0.650927428413,0.0,0.0,699.0101325995286,38.82624854144554,59.56542700302887,0.,6,0.3628095585385175,2.444121636644126,55.264399579355704,102.78454172021756,0.9152942551587515,3.3484846998,20.645809765185696,0.0,9.943673008427506,2.2234737741313504,1.8539017482745597,0.,6,0.2820709319223419,0.7566961837411693,3.1361918815283905,4.516085273954098,0.611241745945874,1.40199841266,1.7496638727243083
1043-20131212185825.txt,613,1.0,3.0,2.542483660130719,0.7046709527813624,3.,408,1.0,2.0,3.0,3.0,-1.21542479268,0.0,0.0,760.651926749367,83.1614991958305,83.81502564964909,0.,9,7.274661558650202,28.450261441297688,104.67007804530715,165.64988876413256,0.5725632679270551,2.76691353153,56.1382245202369,0.0,9.520195217726164,3.2296142379542143,1.4840687364947873,0.,9,1.5083328051233833,2.4550231349179277,3.8770030074124424,4.943999767638664,0.22456948858571588,1.01673628388,1.1071877784998878
