Name,logn,logq,points,RealRes,result,error,tinit,tcsv,tenc,tdist,tdec
MAC000057.txt,11,91,38983,8716.489999,8716.694188,0.002343,9.325977,71.165161,43.408765,120.418852,0.585690
MAC000058.txt,11,91,38931,2743.865000,2743.818944,-0.001679,9.017460,67.768571,49.084857,124.657057,0.598215
MAC000059.txt,11,91,38980,14252.526001,14252.632959,0.000750,10.692183,65.978484,46.710080,129.332561,0.572913
MAC000060.txt,11,91,38980,8700.061001,8700.194286,0.001532,10.346279,71.612744,44.988120,119.727907,0.568452
MAC000061.txt,11,91,38970,4741.848000,4741.591331,-0.005413,9.356557,58.709372,43.775737,138.678603,0.630780
MAC000062.txt,11,91,38974,9479.217000,9478.571160,-0.006813,9.260229,70.492089,51.726755,135.362699,0.668774
MAC000063.txt,11,91,31437,8372.138001,8372.374248,0.002822,13.771398,54.824791,35.345019,99.865990,0.559465
MAC000064.txt,11,91,38978,10805.149998,10805.164029,0.000130,9.072228,74.857964,62.710389,178.269885,0.813567
MAC000065.txt,11,91,27690,4301.950001,4301.911708,-0.000890,12.764377,60.893928,48.718016,124.158581,3.733401
MAC000066.txt,11,91,38978,5499.051000,5498.768501,-0.005137,11.284999,83.578478,41.901106,125.955447,0.573846
MAC000067.txt,11,91,38978,5776.500000,5776.352604,-0.002552,9.090092,75.710318,45.601504,127.104746,0.586261
MAC000068.txt,11,91,38960,15697.026999,15696.810034,-0.001382,13.525477,67.182255,44.162322,127.430942,0.655194
MAC000069.txt,11,91,38972,6426.719000,6426.805270,0.001342,11.194018,63.734788,48.031014,128.447170,0.571971
MAC000070.txt,11,91,38935,3473.812000,3473.230382,-0.016743,9.202787,73.772657,60.110583,174.495305,0.788125
MAC000071.txt,11,91,24285,9037.202005,9037.312761,0.001226,11.110107,43.503304,26.738587,77.847453,0.611153
MAC000072.txt,11,91,38932,3589.923000,3589.077204,-0.023560,10.729860,64.344314,47.260789,125.268622,0.650095
MAC000073.txt,11,91,38910,3259.341000,3259.401058,0.001843,10.632661,68.877464,44.474211,136.793032,0.604997
MAC000074.txt,11,91,38930,11072.876999,11072.575403,-0.002724,12.183537,61.992420,46.374185,129.339569,0.774337
MAC000075.txt,11,91,38933,4214.148000,4214.318465,0.004045,10.299711,63.170885,45.444823,127.658898,0.575888
MAC000076.txt,11,91,38917,15034.811997,15034.951595,0.000929,9.224866,63.380639,43.474151,130.094985,0.752401
MAC000077.txt,11,91,38932,4746.362000,4746.076593,-0.006013,10.241940,62.016668,44.712910,132.673594,0.840528
MAC000078.txt,11,91,38931,3974.886000,3974.445977,-0.011070,9.491404,58.301047,51.947274,129.358875,0.563088
MAC000079.txt,11,91,38161,14141.189000,14140.851171,-0.002389,9.622620,63.996085,42.585796,127.158177,0.566570
MAC000080.txt,11,91,25719,2019.937000,2019.754307,-0.009044,9.367754,54.733493,32.572105,94.935098,0.638869
MAC000081.txt,11,91,38926,10285.661000,10285.339747,-0.003123,18.064554,64.286834,49.132242,136.250820,0.621081
MAC000082.txt,11,91,38928,3220.035001,3219.701045,-0.010371,9.702431,68.148798,45.152092,126.320005,0.640306
MAC000083.txt,11,91,38926,11741.112000,11741.025997,-0.000732,8.905716,73.553043,45.396174,143.675612,0.608997
MAC000084.txt,11,91,38927,10939.635999,10939.448338,-0.001715,11.094389,66.076277,45.070861,127.164937,0.606681
MAC000085.txt,11,91,38920,22355.863004,22356.030119,0.000748,10.133657,68.420852,44.764871,125.564313,0.604394
MAC000086.txt,11,91,38926,4951.075999,4951.157225,0.001641,9.336462,56.612155,44.852104,126.208150,0.689981
MAC000087.txt,11,91,38826,12800.177000,12799.929540,-0.001933,11.982840,85.478440,44.164222,128.611936,1.170898
MAC000088.txt,11,91,38811,12888.205000,12887.562172,-0.004988,10.782043,78.537226,45.273251,120.803775,0.583264
MAC000089.txt,11,91,38837,5795.745000,5795.882855,0.002379,9.677187,67.407024,44.398829,121.242003,0.579999
MAC000090.txt,11,91,38834,13155.790998,13155.505001,-0.002174,9.265283,65.608458,47.059334,123.241306,0.569701
MAC000091.txt,11,91,38833,5101.118000,5101.397857,0.005486,10.290259,71.086458,43.644623,123.306736,0.559351
MAC000092.txt,11,91,38828,4109.584999,4109.472369,-0.002741,8.723036,65.904540,43.745829,123.309339,0.678579
MAC000093.txt,11,91,38801,9291.085000,9291.205188,0.001294,10.508093,63.690775,45.042047,125.727914,0.789727
MAC000094.txt,11,91,38686,8072.780000,8072.505569,-0.003399,9.372363,78.557883,56.074948,123.583239,0.578622
MAC000095.txt,11,91,31581,4991.749000,4991.699267,-0.000996,9.227785,53.406509,34.582470,110.909359,0.665168
MAC000096.txt,11,91,38834,23339.139998,23338.690172,-0.001927,11.798620,77.220831,48.445156,128.244318,0.662418
MAC000097.txt,11,91,38835,15817.779000,15817.639384,-0.000883,9.904733,62.293186,47.518190,133.787640,0.581016
MAC000098.txt,11,91,38685,9165.855001,9165.769187,-0.000936,9.124865,63.510453,43.744464,121.029103,0.612362
MAC000099.txt,11,91,38831,3551.442000,3551.189101,-0.007121,10.076034,66.343750,47.385114,136.944773,0.632837
MAC000100.txt,11,91,38831,9726.392999,9726.880323,0.005010,9.667860,63.197465,43.422116,121.009396,0.785750
MAC000101.txt,11,91,38817,9098.732001,9098.927600,0.002150,10.557096,66.944208,43.813076,133.293901,0.677002
MAC000102.txt,11,91,38374,2627.826000,2628.333649,0.019318,10.702178,63.664089,43.608588,124.542014,0.583249
MAC000103.txt,11,91,34180,17131.418000,17131.415477,-0.000015,9.399933,55.487583,39.864790,109.692290,0.674583
MAC000104.txt,11,91,38782,6381.095001,6381.218816,0.001940,9.203169,69.701904,51.799507,120.745566,0.639204
